user_id,business_id,stars,text,year,month,day
mIhyBkwPmOBymkDN_zZzxw,mLySMuCql2eg-mqwj7Ge0w,3.0,this subway i had a bad experience why because i was forced to where a mask while just picking up a order when the whole dining area was mask free but it was a huge problem for me to pick up my postmates order don't know her name but she had a pony tail lights skin could be a bit more fair and professional she ok return get it together actually i came back friday she wasn't there ooopo,2020,7,20
FQP4SG7Ej_yg50XTBLmbCA,NFB1Q0zyy6LS9eraHp-N5A,1.0,"i just went to this subway and the lady had already put mostly everything away. i understand they were closing in 20 minutes but i work in a restaurant so i understand that's annoying but we have to serve someone even if they come in five minutes before we close. but the part that made me download yelp just to write this was that she said they were out of whatever wasn't out. i'm sure they weren't out of everything except for pickles, onion, and pepperoncinis. she never said hi or anything other then ""just so you know we're out of lettuce, tomato's.. and anything that isn't out""",2019,9,10
MmPRBlg7YNDNqka27d1uPw,NFB1Q0zyy6LS9eraHp-N5A,1.0,"the customer service was awful, our sandwiches that were made poorly. she told us to leave and threw our food away. then told the next customers she was not going to make the sandwich they wanted so they left also. you lost 5 customers tonight.",2020,8,26
HOz_KdbpZMmXWxNrxSAd1w,dRYfyAnwZGfDKs83fOXotg,5.0,"fantastic, incredible service for a fast food price! josh was especially excellent, he made our sandwiches well yet shockingly quick. once the line died down he came out cleaned the tables and made sure everything was in top shape. he really made you feel like you were getting a quality experience. the food was also great and tasted fresh. i know i am ranting about your every day subway, but it really was that special!",2019,8,20
Prkw8xpuw67uloNyuRN8AA,gwnS2dSQ8O7z3tyAZgGd1Q,1.0,"it would be one thing if they were really nice and made a poor sandwich, or vice versa rude but made a great sandwich. sadly, they are neither friendly nor make good sandwiches. the only thing that they have going for them is the restaurant is always clean.",2020,2,2
pTd9Y1JbwkLJm4VLnX4Vhw,KXE13Chq-fy1H6dIVukX2w,1.0,terrible customer service. won't be coming here again. there's another subway up the street same distance and they're not rude like at this location.,2021,3,10
RjETU_A-geeY_FgcQa5EoA,kEi05FoJJALcbz31dxmDEw,1.0,"was out of several vegetables, toppings and condiments. poor food prep planning. only two employees working during the lunch rush. men's restroom was filthy. last time eating here!!!",2019,7,17
z2jR3gzQdy33HoDj_UrGZw,G_1qwUSVAunua4Eiznj0hQ,1.0,"poor infection control, had to ask worker to change both gloves after leaving my food and answering a phone & returned with same gloves on after touching counters/phone did not wash hands. had to repeat myself several times.  bianca also didn't have her nose covered in her mask. i feel she needs to wear her mask properly at all times as it makes the company look bad.",2021,1,23
kkPgJv6KBFN15caG7NYYlg,Om6OwVsJ_t2XHQBYKnlcHg,4.0,we visited this subway location several times over the past month or so and our experience here has been pretty great in general. the staff members here are helpful and the menu available is pretty full. subway locations have pretty standard menu offerings however it feels good to find a location as friendly as this one.,2019,10,2
PKlpDsQ-0ILlkzD0LWUbwg,hdhTBd-fs4OF0y1Vx3wikg,1.0,what a horrible experience here! both me and my husband popped in for a seafood sub and they didn't have enough mix for both our subs. of course the old lady gave us the excuse her co workers didn't take the mix out of the freezer to make a 2nd sub(she could've done this at the start of her shift to alleviate this). she asked for a different meat to go on the sub and we didn't want that. we asked if we can have 1 cookie instead and she just straight ignored us. she took some crab meat off my sub to put on his which made both our sub mostly bread. i will never go back!!!,2019,12,8
mAG8Yzzq_JY0OeBYmlhQCg,kEi05FoJJALcbz31dxmDEw,2.0,"completely ridiculous, one kind of bread.  the poor kid behind the counter had no idea how to make the sandwich my my mom ordered, she has to make another choice.   so many toppings were out, i felt bad for the guy.  what an embarrassing situation to put someone in.  so many people we walking out, this is very unusual for subway.   is there a manager that oversees the business??  if so, where is he/she??

i am always floored when there isn't a response from an owner, this place needs to be shut down.  i think i will take this a little further.",2019,10,7
sbsyNQXAfB-q-U4RhTKXTA,VGmFLqUP0K3dus_mGyqtIQ,1.0,here we go again. closed in the middle of the night when you state you are a 24/7 business. it has been 10+ times you've done this to me and i demand some free food the next time i come. i will be contacting corporate and will be calling you in the morning. i've had enough.,2019,1,15
7ehHXWY2atP7qcmGmDW7pA,gwnS2dSQ8O7z3tyAZgGd1Q,1.0,it's nasty in there the people are so rude to me snarls bad in there fly's all over my food do not go no matter what plz,2020,7,2
zEwpoVn2aJTMLNyHsv5fjA,MqHiYxmG6Y7LDXhjHP3H4A,3.0,the location owner did reach out to offer a replacement sandwich. i sincerely appreciate that offer. i respectfully decline.,2020,12,8
h44f52-pAWBlB5_uDv_AUw,VciWUuWgNshjkRDPHiFCoQ,5.0,sandwiches were really good wasn't expecting much but honestly as blown away keep up the good work,2020,4,21
QJDgt-dyxowYpsvcHrJLLQ,y98y26WYSZqYCLXH-uQRLA,1.0,"unfortunately no one was wearing their masks correctly (tucked under their chins) and breathing on my food. when i politely asked them to wear their masks, i got some serious attitude from the employees. shift manager didn't look concerned or care at all. there was a customer ahead of who wasn't wearing mask and no one asked him to do so. we had to leave and come back after the customer left. unfortunately other stores were closed.",2020,8,31
Gk3idURLC3LYisDlWCulLw,t2XZviOgDWDp4PNaqMgpqg,1.0,"trash restaurant. i had a promo for bogo foot longs to scan at the register, and after i scanned it and it showed the price adjusted; he erased it and said ""it has a problem. it can only be used outside the store not in it."" what does that even mean?? it worked, and said ""scan at the register"". cheap ass just wanted extra money. i'll never come back to this hell hole again",2020,11,2
PKMxsRxi-yqO-d_Uqm1CJA,vnB_NyVjpp705jDEypH2vA,5.0,"we ordered some wraps for delivery, the food is absolutely delicious!!! but more than that, the delivery guy, joseph was sooo incredibly nice!!!!
we will definitely be ordering more!!!
great job, joseph!!!! you outshine any other experience with customer service!!!!!
don't ever change!!!",2020,3,7
I6x-ZBHeCNlMnmtfUVf5lg,VGmFLqUP0K3dus_mGyqtIQ,5.0,misty makes best sandwiches ever and everyone at subway is so friendly and helpful which is why keep coming back.,2019,8,23
QUqm3BXLnSYYEetoyBXTDg,KXE13Chq-fy1H6dIVukX2w,4.0,always good especially  the night  guy that makes them..they said the review was too short but that's  all folks,2020,7,10
DbFznZYkkz_F6NnWXo0vfA,nqsrL6BuIevb285dbdXjjA,5.0,"for a subway this is the spot to visit. 

avoid downtown and now that the subway in magnolia closed (due to poisoning multiple people) calle real is the best sub around unless you want to visit those thieves at jersey mike's out at marketplace who will legit charge you $24 for a 10 inch sub if you add all the toppings you want (like avo).",2020,11,29
9g2ZEIbhreYD_0z1tduVBQ,t2XZviOgDWDp4PNaqMgpqg,1.0,"wish i could say better about this location as we love the y, but they skimp on meat and cheese to the point i will never give this guy my money again. he gives about 1/2 to 2/3 the normal amount of meat and cheese of any other subway.",2020,1,6
AS-6GD0c8PABxa94opj-eg,3VGNIXzTuIl8qtu2uksaog,5.0,i know it is subway but the sandwich was made to perfection. i had an italian bmt and my daughter had a chicken bacon ranch sandwich. both were delicious. i'm going back to this location which is better than some of the other locations i've been to. staff was friendly.,2020,12,26
oLTvTD5KRlw_6GvY9I8t4Q,ZfMDETGbFq0eAz8qLa5Aqw,1.0,"the worst subway i've ever been to.
(first off, they do charge you a tourism tax, which is a business tax, not a sales tax.)

they put nearly extra of everything i asked less of, they must've not had garlic oil because they replaced it with vinegar dressing, and i had the feeling i was going to puke for hours until the sandwich passed my system. (i only managed to eat half!)",2020,4,12
iwxNSCgu-lEXtLSdPI4EyA,-e8idMo1i2j6AUyKm-UBzQ,4.0,this is a nice subway but the employees need to be wearing masks.  i got a sandwich today and the employee was very polite but she wasnt wearing a mask and she was standing over all of the food and talking so there are definitely saliva droplets going on the food. please take the appropriate safety measures to protect the customers.,2020,5,28
KNrCZxC8-g5pjXY3M55gBg,mLySMuCql2eg-mqwj7Ge0w,5.0,"sure, it's subway. but, i ordered on the app, picked up in store. food was ready on-time, order was accurate and the staff was really friendly about making sure i had everything i needed as far as sauces and whatnot. no complaints about this location.",2020,3,4
qHZWwTeGdl66NhFHXntZ2Q,ijRJToHha_hzjSw3aod9HQ,1.0,"i'm giving this place one star because yelp won't allow me to give a zero star review. go here if you want to be assaulted by cursing from the young men who work there and an i don't care if you live or die attitude by the young woman. seriously? i don't need to choke on my sub while the boys talk about booty-calls and expressions i'm pretty sure yelp will not allow me to repeat. the uncaring grim faced young lady is just icing on a sub standard cake. subway: train your employees to control their foul mouths, at least in front of the paying customers.",2019,1,1
6B705yoPQw2zUITtK6dKtw,YuuKn_M5k488_23N0IVwWA,1.0,"this subway location at s meadows has really gone downhill. i placed an online order, paid extra for avocado, picked it my salad only to find there was no avocado.  plus the prices have gone up and the bowls they use for the salads are now smaller.",2020,1,31
uQmO6IIsrvSVdaZx6T34Qw,gwnS2dSQ8O7z3tyAZgGd1Q,1.0,"not a good subway location. food is okay at best, but the people running it need to improve on their customer service skills. rude and grumpy people who don't let you finish ordering, interrupting you assuming they know what you want.",2021,1,13
mGZrO_VGehRLUT9icz7ihQ,gwnS2dSQ8O7z3tyAZgGd1Q,1.0,"if i could give less than 1 star i would. i used the subway app asked for a footlong blackforest ham on italian herb and cheese with provolone cheese toasted. no cheese and not toasted!!! way to many bell peppers when i asked for 1/2  all n all the sandwich was barely edible and the people there couldn't speak english!! i seriously could not understand a word that came out of the womans mouth!!! if you are going to work in a restaurant then you should be able to read, write, and ""speak"" the language of the country you are in!",2021,3,18
C-J0gDQi_BzsB4CSqTPQyQ,mLySMuCql2eg-mqwj7Ge0w,1.0,"the sauce on my sandwich tasted awful. called the manager or a woman named tierra asking if i brought it back if she could make me another sandwich and leave the nasty sauce off this time. she said no! i have been eating subway my whole life and i always get the southwest chipotle sauce in my sub, this was awful today! i am calling corporate and letting them know about my experience. won't be back to this location again. i should have listened to my neighbors who also dont go to that store anymore.",2020,6,23
j9N1Yjj6IdDKiBXV6aOXeg,VciWUuWgNshjkRDPHiFCoQ,3.0,"my kid loves subway. i appreciate their wide selection, their consistency, and their price point, which is dirt cheap for sb. chances are you like it too, or it wouldn't be the largest fast-food franchise in the country by number of stores. i wish there were 3.5 stars, because that seems more fair. 

this shop is tiny and tucked away in the 5 points center. they have a few tables out front, but it's not a great place to eat unless you're really hungry. they are generally very friendly, although one time i forgot to ask for my free cookie up front and they refused to give it to me. their cookies aren't any good anyways so they can keep it, but it seemed like a silly decision. maybe i'll get my kid to tp the place when she's a teenager. 

anyway, valentinos, south coast, sam's, plaza deli, and fresco all have better sandwiches but not as cheap and maybe your kids love subway too. certainly a reasonable option.",2020,11,2
WKCHqxNZPWgr4OZSunH6Jw,nqsrL6BuIevb285dbdXjjA,1.0,food tastes terrible every time. don't waste your money at this particular location. bread is always burnt and hard. they left my sandwich sitting out unwrapped while helping a large group so my sandwich was cold and i ended up just throwing it away.,2021,7,31
ri4dEBZRdJL3a4FXgDSEjg,A3xLUQ70z8Vjsr-IeUdlWQ,1.0,"came by tonight for my first craving in the entire 9 months i been pregnant , all i wanted was a subway sub & chocolate chip cookies from subway only to find the store closed 20+ minutes earlier than the time it's supposed to close . then when i walk up to the door and knock the only caucasian ( i ever seen there ) male with glasses (don't know his name sorry ) hears me knock and turns around and walks to the back as if he doesn't hear me . then i call the restaurant to ask him why & he answers the phone only to hang up & leave it off the hook so no more calls can go through ... not stepping foot near this location ever again and i will make sure the business i've brought to this location over the years doesn't go to it either !",2020,3,14
jhcTgV72p7gAyYLoOr9MPQ,ZfMDETGbFq0eAz8qLa5Aqw,5.0,"this location is pretty nice. it's kept pretty clean and food is prepared in a timely manner. i would definitely come in again. they do get busy at times, but i still have never been there longer than 20 minutes.",2020,6,14
SL1ge48INMxMy0x7jz6hvA,ZfMDETGbFq0eAz8qLa5Aqw,1.0,"absolutely the slowest rudest service for a drive-through since the previous owners. new management took over a year back and this place was awesome, ever since march 2020, you sit in the drive-through line forever. i'd love to drive through line numerous line times leaving whatever food i ordered and go to taco bell and get my order immediately. easy to see management does not care about reviews from yelp or they would do something. i rarely stop here anymore.",2021,3,11
PI_YjBUKTPDWws6nsS4tcg,WoJcgS0d24IA2yGwW-ge0A,1.0,very skimpy with everything even the lettuce. vegetables are on the verge of going bad. i'd rather go to the one on bullard.,2020,7,21
IgrN4l9P5wHBgLE3OojaqA,VGmFLqUP0K3dus_mGyqtIQ,1.0,"twice in one day i went for lunch, boyfriend went for dinner. both so disappointed.   train your people better!!!!!!   way to much sauce,  toasting done wrong, not informed on what ingredients are what. 
the poor girl making my sandwich had an abrasive trainer, who couldn't be bothered to greet anyone but the cute guy. i have to say i regret not just walking out and taking my money else where.",2021,8,19
gw4zKOiY1n79Ik7I9zxh1w,wR7hImstt_9jh45kFY5PXg,1.0,"two employees were working today. the gentleman was behind the counter helping another customer, while the other female employee was sitting at a booth eating with, i'm assuming a friend or boyfriend. i'm sure you're thinking so what's the problem. well when i approached the line, the lady got out of her booth, and came behind the counter to serve me and proceeded to grab a pair of gloves. while i appreciate the prompt service, i shouldn't have to ask an employee to wash their hands after they were putting their fingers in their mouth before they make my sandwich. i understand these gloves aren't sterile, but it's the same concept to ""wash your hands in the bathroom before returning to work."" i'm writing this review because for 1. if i get sick within the next 24 hours, i have the documentation and 2. subway employees clearly don't care about sanitation. definitely never coming here again. managers and ceos can save a lot of money from lawsuits if they really would invest in their employees.",2019,2,13
7KPQg9mCv_E1MZTdcOfEMw,ijRJToHha_hzjSw3aod9HQ,1.0,worst subway can't even get an  order correct. never ordering online again. ordered a 6-inch italian herbs & cheese veggie delight with avocado and pepper jack cheese and toasted and they got the order all wrong. gave me wheat   with no pepper jack or avocado and not toasted. never going back to this subway again.,2020,2,7
Y3es_i2PE5ysVmoFyUo5UA,c4sZmWea1ULin4AsX1wp0A,2.0,"slow, poor service and poor stock of options. their work stations were not clean. when restocking they were rushing and sloppy when it wasn't necessary.",2021,6,5
OCooby1ELjQzL0kGWIAH3A,y98y26WYSZqYCLXH-uQRLA,1.0,"sooo many flies! every time i go in, there are at least two flies buzzing around all of the meat and veggies. very gross. the lady at the counter smiles and says, ""oh another fly must have gotten in"". no this place breeds flies and should be avoided if possible, especially since jimmy johns is 30 seconds away!",2019,8,25
cnQXH0wqMce-s8P5gnUO3Q,KXE13Chq-fy1H6dIVukX2w,1.0,"there was ranch dripped in most of the veggies and the veggies did not look fresh. i wish we walked out but my boyfriend had already started his sandwich. i don't leave negative reviews/ratings lightly, but this grossed me tf out and i won't be back. worth mentioning the one employee working was actually very nice but obviously stressed and flustered.",2021,11,14
aknlxLXEB7FycMMD2OFK6Q,hdhTBd-fs4OF0y1Vx3wikg,1.0,"subway's new, 2021 re-fresh campaign. new campaign needed to alleviate the negative press about tuna subs not containing accepted and expected tuna content. (subway claims that their tuna isn't on the current list of acceptable tuna types to be expected).

so, here is the re-fresh do-over:

i ordered a six inch new baja steak sub

- the first six bites and the last two bites had zero steak
- when there was steak, it was tasty
- unfortunately, the steak was excessively fatty

not for me

all of the commercial blitz ...... instead, subway should add meat to the sub, so that i don't leave hungry and dissatisfied with a ""salad sub, with a little bit of steak""",2021,11,14
vLOS0Yl18Howt95j1AzgOw,MqHiYxmG6Y7LDXhjHP3H4A,1.0,"do not order online!! they will still charge you even though they can't make your sandwiches!!! the closing time state's 9pm and the employees lock the door and turn the sign off hours earlier. i am still waiting on my refund from almost a week ago!! the ""manager"" does not and i repeat does not know how to give refunds!!!!",2019,5,10
16bs9FRL7iyWO3LftqIUaQ,2qg67Mq6cKjl1GPbls32Dg,1.0,this place is a joke. no meatballs. no black olives. no roasted chicken. don't waste your time going here. yes,2021,7,27
n2yyGXN-bkcGgqWXp1q-rQ,dRYfyAnwZGfDKs83fOXotg,5.0,i highly recommend this subway. everything is fresh and delicious. the employees are very friendly and happy to be there. i recommend going at 11:00-11:30 a little before the lunch rush.,2021,7,10
z_0nukE-zo0kyV5Q3IxELg,KXE13Chq-fy1H6dIVukX2w,2.0,"this subway was the only one i went to. i've never had issues here until this time. my friend and i walked in to the lady literally throwing and slamming the cookie trays in anger while a gentleman stood there waiting to be acknowledged. i think we stood there for about 2 minutes while she kept taking her anger out on different parts of the counter. she didn't say hello or i'll be right with you until the gentleman walked out and we behind him. 

as a customer service manager myself, i've never seen anything like that. i get that we all have bad days but you have to leave that at the door and do your job. if she had acknowledged us, we could have worked with that, perhaps talked her down or something but to act like that was so unprofessional. 

i sincerely hope whatever it was that was upsetting her worked out but to lose at least 3 customers in a matter of minutes is not good business.",2019,1,15
6ZC-0LfOAGwaFc5XPke74w,mLySMuCql2eg-mqwj7Ge0w,2.0,came here because i was looking for a quick dinner & something healthy. the bread is hard as bricks. everything else was fine. i did not return with my sandwich. i was actually in a hurry. can't believe someone would pick bread up feel how hard it is and still serve it to someone to eat. normally the spicy italian is my favorite thing to get from subway. it just does not taste the same on hard bread.,2020,9,9
kmdoYpxRcEseUDq4ZzAxAA,nqsrL6BuIevb285dbdXjjA,1.0,they drop all my topping while making the sandwich and than drop it again out of the over . i paid for  my sandwich and threw it immediately in the trash . 9$ in the trash :(,2021,5,27
SGBq4YNVS95UMbPZlZCsYg,gwnS2dSQ8O7z3tyAZgGd1Q,1.0,"came in on november 3, 2021 to get a couple sandwiches 2 hours before they closed. as soon as i walked in, the two girls working gave my friend and i dirty looks. my friend forgot the card in the car, she went to get it and i finished ordering. as soon as my friend left one of the girls came over to the one making my food and was whispering in her ear. the food was nasty and they don't wash their hands. you should really teach your employees to have a smile on their face when greeting customers. never going back again.",2021,11,5
WJNd5818RWKr_8LK5-pB-A,bYLEx3Al5ONUopUZ03aoiA,1.0,"had the worst experience of all the subway's i visited in my entire life. very impatient guy, itseems he is the owner and took over this place from previous owner. doesn't answer to what is being asked and very rude language and no courtesy to customers. i paid and was about to leave and he said something in his language (something abusive) which i can understand from his face. i went back and said i dont want the food. he just threw it and said i wont give your money back ans started yelling.  very bad place to visit and get food. do not visit and get abused in back in language you dont know. i dont want to give even 1 star to this place.",2019,6,28
ADhZI-TUYeSd1AwjTiIujg,bYLEx3Al5ONUopUZ03aoiA,1.0,poor service. the woman who work there i don't know what she was mad of. very impatient.,2019,3,15
JN7N-_QkOeB1-kDSs0qq6g,ijRJToHha_hzjSw3aod9HQ,1.0,there was a freaking hair in my sub. disgusting. i felt it in my mouth and i pulled the nasty thing out. this place is gross and the the girls in there were super rude. i literally used the 10 dollars i had left to buy this sub cuz i was super hungry and i love subway but now i wish i rather had spent my money on gas to get to work because it was a complete let down.,2021,8,14
PlkcpVx74F5bcjTznVoTEg,AnHSEz3G2AL4GK6c1-6xew,4.0,i went in here and got me a nice foot-long 595 used to be five dollars sub from subway it was black forest ham spicy cheese jalapeños pickles lettuce southwest sauce on cheddar bread. it's awesome for sure this was a good location they hooked it up with a pickles which i enjoyed so check it out,2021,5,19
1XJ7b6vhU8S2XX8vXHktRw,VGmFLqUP0K3dus_mGyqtIQ,1.0,"""fresh cali"" sandwich didn't include the avocado or fresh mozzarella as advertised. super disgusting sandwich! also asked for banana peppers and literally got three slivers with some old red onions. super nasty aftertaste not to mention the spinach was wilted. i don't recommend this place at all. worst subway i have ever eaten at. they barely give you the portions you are supposed to get leaving sandwiches bland and overall dry and disgusting.",2021,7,13
31N3UJj6j8D7zKxFaSVyXw,ZfMDETGbFq0eAz8qLa5Aqw,3.0,"wondering where the last reviewer was who complained about the drive-thru service here: there's no drive-thru at this location. but, the dining room was open and fairly clean during the lunch period. 

service was quick, ingredients were fresh, the sandwich was typical subway: unexceptional but nothing disagreeable. 

this location had a sign saying it didn't accept subway bogo coupons, but a customer who asked was told she'd have to order online for the offer. reminded me of an episode of the tv series the office where orders were to be placed online to justify the investment of a website.",2021,3,31
h8shCwk3UC6I5rtoLd8z1A,bYLEx3Al5ONUopUZ03aoiA,2.0,subway used to be a good deal. but now it's ridiculously overpriced. a sandwich and a soda for $14. go to wawa and get more for your $$.,2021,7,25
zEwpoVn2aJTMLNyHsv5fjA,MqHiYxmG6Y7LDXhjHP3H4A,1.0,"my husband brought me home a 12in chicken bacon ranch sub. the sandwich was drenched in tomatoes and ranch dressing. the bread was stuck to the paper, and the lettuce was wilted. i could only eat the half that was somewhat ""dry"". the other half was a soggy nightmare. a waste of money. i would not recommend this location.",2020,11,26
_TMvvazDwCUN_Clcf-ekuQ,3VGNIXzTuIl8qtu2uksaog,1.0,"absolutely the rudest customer service i have had in years! i have never felt so uncomfortable asking someone to build my sandwich that i am paying for. isn't that the entire subway concept? to walk-in and have your sandwich built? there were no special, out of the ordinary requests yet every selection we made seemed to be a problem. they tried to over charge us at checkout as if $22 wasn't already enough for 2 subs. as we are trying to discuss the charges, the manager is laughing in our face.... not a chance i would ever return to this location. i don't recommend even giving them a chance! you'll thank me later.",2021,9,17
KsCTMgW74wId-t6jF7fGEQ,A3xLUQ70z8Vjsr-IeUdlWQ,1.0,"i used to go here all the time, maybe 20 times a year or more. the food is ok but lately it has become extremely unsafe to go there. one of the employees refuses to wear a mask to block the covid-19 spread even though it is a county requirement for restaurants.she has done this for months now and i wonder how subway can get away with it. i'm not going there ever again. i value my life and those of my family higher.",2020,12,14
D2EQgPgib4kSHKROuPBLAw,3VGNIXzTuIl8qtu2uksaog,4.0,"before covid, they had a lot of sales on chicken subs. was a great deal. always toasted to perfection, with everything on it. loved it!",2021,2,11
ityB3q6DUoF2AM3tW4aFtg,qz4SK1mmJlJs2m6hlsNlYA,1.0,i saw they were open till 9:pm. went there before 6 and they were closed. very dissapointed in that they didn't change their hours on this website. wasted gas and time,2021,6,5
Eowtnq5BSh9KSOaL2v5N2w,QVE3HLrEsRfMmOBvFJcExg,5.0,"i pass at least two other subway locations to come to this specific one.  why?  donna that works there is the best! she ensures the establishment and food line is clean, she is always friendly and positive.  donna keeps me coming back -- she's a great employee!!",2021,4,13
0IxJ13jeRtglnI6FzVBw7A,45qdGcVB516AzDYyPDiY0g,1.0,"went in and ordered a meatball sandwich, let them know i would like to have the works as far as toppings go as i have always done with no problem at other locations, but then i was told i was relegated to 3 toppings only, these are new people that are in this location now, i am hoping other locations are true to traditional subway shops where you can get whatever toppings you like and then to top it off i saw a fly buzzing around the food, needless to say i won't be patronizing there again, that place for now has turned my taste buds off for subway sandwiches for a very very long time if ever again, yuck!",2020,7,16
_gCvD3jmquNNShW_QDNt3w,Om6OwVsJ_t2XHQBYKnlcHg,1.0,"i ordered from this location on skip a few months back, and ordered my sub with cheese, and also paid for extra cheese, to which my sub did not have any cheese at all. 
fast forward to today, i ordered 2 foot long subs, both with cheese, and again paid extra for extra cheese, and i guess it's still the same as before. both subs arrived with no cheese at all! 
apparently i have to physically go and get my subs to watch the sandwich artists physically put the damn cheese on my subs!! hope the owner/operator is enjoying making all the extra money for cheese no not actually putting it on customers subs. 
never buying from subway ever again!",2020,11,29
Aok75kN595ypvZjSBiJNgw,2qg67Mq6cKjl1GPbls32Dg,1.0,"appalled. rudest service ever. big, fat blonde guy was so arrogant. bragging about living in las vegas  and himself.  once the sandwich was made i moved to the counter to pay and put the coupon on the counter...with 10.00. he gave me back a few coins and i said ""wait, what about the coupon""?  he said it's good till november, use it next time. i was shocked! i said the owner would cancel the transaction and reapply it if he forgot.  he said "" not a man"". very condensending.  i'm 60 years old and treated like a moron.  then he said, take your coupon...i said just give it to the next person and he said "" not going to happen"".  he didn't even put my sandwich in the bag....no napkin, no thankyou and come again.  i called him a jerk!  is this the kind of employees you hire?  this subway has been my favorite for over 5 years but today i went home sad and no longer hungry. 
as long as he's there i cannot come back. 
i hope the owner will send me a reply at least acknowledging this message was read. i hate leaving bad reviews but i'm sure i'm not the only one he treated this way. dawn",2021,9,12
R9IJ1Byr27n6wXj3QvJ2Lg,2qg67Mq6cKjl1GPbls32Dg,3.0,"coming back from a day of running around and shopping, i was just starting to get hungry.

the last few times we had to walk past subway to get to our chinese restaurant. the posters of the new sandwiches, and the smaller subs caught my eye!

it's been at least 2+ years, since the last visit to a subway. i guess you can think of me as a sandwich snob, because i am particular on how a good sandwich should taste. 

since my other half has been sick (since friday), i decided to get him sunday's special meatball sandwich.

i decided to try the new cheesy garlic steak sandwich, both 6 inches.

no disappointments coming from a sick guy, but mine was a lot more garlic tasting than i would even think of. i guess when i saw him spreading the garlic whipped mayo, should of been a sign.

i'll definitely be back to try the cute small sandwiches!",2019,11,25
hbxXNrlk6Y2NOiLwSqAFWQ,Z2E4P9ntSaQ9hHC6VffCnQ,1.0,slow slow slow slow also keeps giving wrong change it's small like a 1$ and some change but still,2021,3,11
DB5uuOamJ5N2RZ5ylqOFQw,NFB1Q0zyy6LS9eraHp-N5A,1.0,"this was a complete mess. the woman who made my sandwich had a nose ring and was refusing to wear her mask. i wouldn't have said anything, but she wiped her nose attempted to make my sandwich. i asked if she minded too wash your hands and wear a mask while making my sandwich due to everything going on with covid. she went absolutely crazy she even said that her mother died due covid and it was unconstitutional for tucson to mandate mask. she then walked off and that other person working behind the counter which was wearing a mask and very polite made my sandwich. i called the number on the door before writing this review hoping i can just discuss it with someone and it's been almost 2 weeks.  i have not received response. so, i'm leaving it as a review. if you're in food service even before covid-19 one shouldn't wipe their face and then touch one's food. i definitely won't be going back to this location",2020,7,19
Ej1QkmrOsVsaTyaDBDxTWA,nqsrL6BuIevb285dbdXjjA,1.0,"hygiene concerns from workers:
we generally come to this subway store at least 2-3 times per week and historically have no complaints.    it's subway, and you know what to expect after all.
however, we've been noticing a really bad trend lately whereby the workers are inadvertently contaminating food surfaces and sandwiches after they come in contact with ipad devices.   
let me explain....
the workers are very busy and are making sandwiches for customers that arrive.  however, they evidently also are responsible for taking incoming grubhub, and other online delivery service orders at the same time.     well, on monday evening this week, we came in and saw two two male workers behind the counter.   the younger of the two workers does not have a beard.  he looks to be about 19-20 and has always been friendly.    however, there was another worker who has a trimmed beard (and is slightly older) and black hair who we assume is the on duty lead or manager.  he is older.    when we arrived, there were two customers ahead of us.  we went to jump in line, but as i waited i watched as the bearded manager type man placed the dirty ipad device on the sandwich slider board right next to the sandwiches that he made for customers.    he did not place it on a piece of paper, but directly on the sandwich board and right in between two sandwiches he was making.   to make matters worse, he often touched the ipad screen with his gloved fingers and then continued to grab sandwich toppings and meats with the same gloved hands.   
this is not a solitary occurrence.   we have seen a trend whereby the workers are constantly grabbing those same ipad devices.    this places the customer at risk for food borne illness.  it is well documented that ipads and cell phones are literally one of the most highly contaminated surfaces/devices out there.   workers should know not to take touch other objects or devices when managing food.   they should also never place an ipad device on a sandwich board that is used for food items.   these are blatant health code issues and i am now sad because there are a number of workers at this subway who have been sweet and greeted us kindly and for whom we have had no issues.   however, again, recently with this start of having to take delivery orders, we have noticed that even some of the sweet workers are hurrying and not thinking about these types of hygiene issues.    this is not a solitary occurrence, but was the straw that broke the camels back.  so, we left right then and there and went to another local restaurant.
i did report this to corporate subway and asked that they address this with workers as a training opportunity with workers at this, and possibly other subways.",2019,1,23
CqXGON4XZnqEX4bnuXYRCg,ZfMDETGbFq0eAz8qLa5Aqw,1.0,doesn't even deserve one star the so-called manager chris does not even deserve a job at the subway. he not only messed up my food but put way too much sauce on the food so it was almost soup. he kept talking over me and kept telling pointless details about his life but i did not come to subway to hear about. he was very unprofessional for an adult. if you want good service do not go to the subway if chris is working.,2020,6,14
kxEm843SJuQgkromlgiJ5w,2qg67Mq6cKjl1GPbls32Dg,1.0,"worst subway ever. no idea who is managing this place but they are super slow. they currently have a line going out the door and are literally worrying about baking bread and online orders. no efficiency whatsoever. take care of the customers in the store first. i even would have been fine waiting but they don't communicate. head down. 
let people know why things are slow, thank them for waiting, acknowledge you'll be with them soon. very basic customer skills which this place doesn't have. i'll just look for another subway even if it's further. 
also- you need to staff more than 2 people during lunch. you need at least 5 people to get through a lunch rush at a prime location.",2021,5,10
